z_a,z_kappa
-1.5011555132698802,-0.4456822121189877
0.06260523736874539,0.7694132416371877
0.5396524751190144,-0.6619758744945764
0.8583722336808887,0.9172054792682285
-0.5613207992586574,-0.2681415275689134
-0.30341733122034426,-0.45695921093465247
0.3555118263223529,0.29286782235893805
-0.6268376274064498,-1.3013155306274005
-0.4483523738417403,-1.1645032531270765
-1.548422358094256,0.1898947125834666
0.6021075141961162,0.2877709342872525
-0.11400192039724585,0.739275374717354
-0.562632844926512,2.2927294515603394
3.0798447796510664,0.596045296853504
0.31100147814440493,0.5349313155783844
-0.4366757542695234,0.29596069870903075
-0.5603410597853741,-0.9792043165280823
-0.39379399741621207,-0.26467910935753014
-0.6608305008311545,0.35632740888499265
-1.1422591525100327,-0.24405944744722755
-1.7367236683129368,1.4393286306048712
-0.7426408552670384,0.11630648559362693
0.26001537992018586,1.9230851112325842
1.4476715692813156,0.41424821613296875
0.4439547650044242,2.0006696330461033
0.15514170984735465,0.207676153612449
0.3570957477618397,-0.2839384668772819
-0.7362384661419724,-2.089919045441011
-0.06007857736531945,1.2900132652361143
0.8864256922302749,0.6072786865579486
-0.19602523417203552,1.5467866753487929
-0.5300046663691633,0.32433950516449506
-0.37396432931663426,-1.1320608933725524
-0.9943888207893423,-0.12447240011516057
-1.8875293180085662,-1.2241787591571165
-2.0202648119117095,0.24821944865729512
-0.8753208859507756,-1.5571770366299136
1.432910690752032,0.27107798828852786
-1.0963322082839748,0.480981695647105
0.35263133170157335,-1.1845022011155852
0.5999501671567746,1.8249924748149753
-0.23398581201509833,-0.66786917413359
-0.25906188450774387,1.0559819014268796
-1.0148637019362585,2.2220405715023754
-1.2367073109774087,0.21136296928202578
-2.2565318649742485,-0.29744297460245817
-1.2292478126206263,0.6562458723404471
-0.6953208658360451,-0.2073921166857893
2.3059364779764806,1.2751539532665968
-0.8006989739799925,2.5045194023946413
0.6665647953203233,-1.4744949781277634
0.1536930229371626,2.1528472316670624
-0.06884080637118457,1.1871524908228381
-0.8401737651164048,-0.2811979055925206
-1.54471141645601,-0.12665519421623417
0.9972303100429406,2.450664329950458
-0.436052144435636,-0.09000787823268358
1.1125133799960545,1.1091413839464281
0.22704309092482886,-1.265176579538495
-1.308714855886414,-0.11008942903374411
-1.4798526870741064,0.8317871070112671
-1.3692850025913705,0.022347909888342992
-1.9824086580275326,-0.7784174332592961
0.8749458997347781,0.004017413321614208
2.0339738755953447,0.8435510967572487
1.5616672437741648,1.3149670796105697
-0.19830172976568988,-0.947246447276916
-1.40013019024644,-1.0420337347904642
-0.9455430775590525,1.1976888270494468
-0.3796624637551631,0.9163347514344194
-0.3024475324145212,-0.5649116054377185
-1.1446514180265233,-0.21358372936587006
0.7226018809440665,1.2257421634869279
-0.6601889041696545,0.09274780878502087
-1.3616014183031075,-0.2770665648556592
-0.5059480734095244,-0.40056904554373146
-1.9162515726562135,-0.7016764699037866
-0.9374208024092142,0.7976291885890334
0.09547821115365189,-0.6795969220984367
0.49092673295685085,-0.2032018009326822
0.5145942086265671,0.7938112885992293
1.129013490740555,-2.274174547143281
-0.8027048478780499,0.30006630428727044
0.34330366384873645,-1.793092605466386
0.08754038027537424,-0.28006322091245206
-0.5641451751580687,-0.9482897950787942
-0.17147535789324458,0.16993687883802888
-0.29991712364458456,-0.41969381063524536
0.664610870347831,-0.18117747354832026
-0.11805768797346515,-0.8845382030691948
-2.0072801802198392,-1.557370923698983
0.5066901865490548,-0.4043013788286173
-0.1969612816212939,-0.5400432524183219
1.6161036239148623,0.7150215180355103
1.38993259789169,0.5658013932764888
1.408963765850267,-0.24566449645758032
-1.5622013596283546,-0.5263099712528466
-0.6752254578314355,-2.844746321445154
0.6192157649083295,-2.0413478748504827
-0.30430235614480505,-0.6136359260689764
