z_a,z_kappa
-1.5494428835116298,0.1837417816308545
-0.23081990332502272,-0.9637817635939757
-0.4066046938743922,0.7074100864424626
0.6869158406294975,-0.9352774915979623
-1.1332521037618726,-1.4320730847816967
0.10480300675847659,1.2806540992280426
-0.3022854672139953,1.0064572359615547
0.7951188307223552,0.6896307033876998
-1.7485584280453452,1.9115899958027733
1.3881662453875019,-0.6068976362049503
-1.054864567499242,-0.9701078719603566
-0.8628684871885409,-2.049688985977276
0.3161550332982685,0.8971580292134275
-0.5546633772876892,-1.3490882084958833
0.6553748739881148,-0.9425040901013556
0.19308467395725734,-0.30241892308272694
0.22176544487927305,0.08730948536860443
1.3427661219418072,0.6446392914558176
0.4563730732440497,-2.359867413808656
0.4567480864152598,-0.46646235723701523
0.9106951953891824,0.8850386309459318
-2.2584322709764577,-0.23379430589173936
0.0329244514209164,0.09362368621791461
2.039116182869016,-0.3199114691050057
1.541154649182613,0.77352095224441
-0.5848984846299691,0.4621655620439975
0.1276972730868582,1.0565945233046847
0.2594352551641083,-0.3780641553297653
1.3087274641327347,-0.5701792527162636
0.5411305211125771,0.1447679471192466
1.0278294865503128,-0.5629436400197573
1.4988861737761832,-0.6955954863451788
1.592619529776282,-0.37554218747314827
1.273560122737421,0.09724067723406712
2.1777964376906276,0.2510392910554068
-0.8513193487264711,0.09729732986331426
-0.22433499022509112,0.3352387178149384
-1.117059532699741,0.523421816481434
-0.17420170839521149,-0.669352242322411
-1.03501750512783,0.5565958037468979
-1.1112451212188603,2.022922003922596
-0.058054333151052934,0.6584455535369931
-0.6574613580327424,0.592553264720845
-0.0366611841243675,-1.3563129457369658
-0.46730675767145113,1.680420777364387
-2.652675185205071,2.6800786941745107
-0.0877454772878069,-0.0034408407408107067
-1.3467805412564788,0.7863171371642806
-0.2626486393307046,0.9291184241582828
0.04236813944009364,-0.7144062690380453
1.0785573194928162,1.1875048346868988
-0.08744147607285141,-0.5267384194803758
-0.07368644329764634,-0.719400642806514
1.1704529384374098,0.22186430588912057
-0.6294818411902914,0.7271219537450433
0.98733734728193,0.29673603782365227
0.7933375917352475,0.6151552621096394
0.7333277258738717,-0.8183491495802787
-1.767784020473771,0.04490914599400587
-0.08999212738129073,0.9030403153124101
-0.15583609097191245,-0.30402591302701615
-1.186660093650048,0.08822081157866109
-0.27865708200524253,-0.7069218337527001
-2.427040040571013,1.3837363359928272
-0.9969979639747646,-1.7662753784591372
0.8825371111811259,0.9700476154667053
-1.172118572194363,-1.7197127851499892
-0.7617661341065044,-0.3302605596248393
0.6940108640764382,-0.6926748377109835
1.2402882461344058,0.0038013439847491863
1.0691934378642691,1.2326918576775217
0.9015752615540399,-0.9065740811389984
0.8785502003951399,0.7468517369584654
0.47327657928575556,-0.7877546022971667
-1.272054012882379,0.1342646087789568
0.11595893798080219,0.14472448180869366
0.23823965423248825,2.577300396586037
0.3313887862135254,-0.8390948788329089
-1.8481687584871354,-1.7198337692417842
-0.6271751099964384,-1.001806299464462
-1.248709228134652,-0.24446471700739095
0.05265762751299061,1.128419005295388
-0.4270373492628349,-0.3121394506345319
-0.9848791088560955,-0.1893645518401184
-2.2327703425740575,-1.4218441134162811
0.07597129294789681,-1.3216124116054706
0.5032039756592434,1.5724243614884106
0.7749762577715993,-0.1425744061437773
-0.37747932393678285,-0.6574047877928192
2.240739692459428,-0.2845851410338036
1.4503399931011303,0.3515218514540796
-0.22652464545263554,-1.0013634492427597
0.6921796480084569,-1.4567458330089738
1.3708614390321385,0.38524364672489214
0.1673315223692468,2.160333658123087
0.20741485325139902,1.474608144730073
-0.3099558779237474,-0.2809435980008142
-1.604467648178617,-1.0828391233881933
0.1043778805063304,-0.05483153890679049
-0.2900928038149212,0.2586606348250498
