z_a,z_kappa
-1.3154392707439662,1.67086456831633
0.29647594503347463,-0.4024662236999456
0.7869931833982989,0.12279838839759444
-0.7377140514417923,1.1605038753910737
0.7980937101531864,-0.2717223699113022
0.8616124198644531,0.7694150322296248
-1.3603817547502841,0.3964014925828286
0.5982004522500993,2.9244995460212393
2.9488434623691244,-0.8842674151839892
-0.5050776133630593,-1.3091754495323569
0.27066980138623775,1.7392682477714625
-2.071799851403575,-0.4687616129123123
-0.5436197361280547,-0.9494614130296134
-0.006023049602336564,-0.02341918718951298
-0.43226461002583444,0.7822013794984791
0.8483200323600405,-0.9487502751431806
-1.8541036052724713,0.08326119629314649
0.058500269256835144,-0.9713528949531737
0.5960724043091259,1.575864999034063
-0.35478886856261976,-1.0976099759041307
0.4561547280983057,0.7725923061154941
-1.7262640169905095,1.6405260213970219
1.791323284144955,0.450100007597236
0.17499686189689856,-0.6263647035633148
-0.23917243167918792,0.37562377356447746
0.6538940130372998,-0.24085713775828566
1.216541685086764,0.15569444088969042
0.8803186544339097,-0.1425207759869025
-2.106716594031419,-0.8007261329545979
-0.6656824775164669,1.1907249250980905
-0.11954177041701175,-1.4354698456862054
-1.504952341074738,0.8956786256901824
2.1162501651057957,-0.2504293190669607
-0.7340408718275379,-0.8355667352451863
-0.3130892335741686,0.32690293675816695
0.060830792442992276,-0.15719434427455709
-0.6024606283018004,-1.5652646081693573
-1.2002828661117602,-2.159818903170091
-2.009489870881339,-0.22336423718483717
0.6219641777028617,-1.5762753470956405
-2.048423931760939,0.21169297687359936
0.7616906255577962,1.3656632678536704
-0.38031528965328026,0.15000212764992363
-0.11217034174507877,0.8622405306302275
-0.7392532210412012,0.7032886388213964
0.14809045065609677,0.5440964872861696
-0.033337284100372566,0.22671044815214075
-0.7424843292446709,1.265663718866608
0.18385731342464048,-0.36366074263911996
1.0570814702397757,2.371877410569676
1.0590560890262635,-0.5617762512421035
0.4515930706235056,-0.1564822293875689
0.9951848759824123,2.3658415695484227
1.0902060976220316,-0.4068360483294368
0.10243104765625893,0.6485556173930968
0.7969816427743116,0.303433908681131
1.1966382530604882,0.07784817627156186
0.33103112540379054,0.2667496181018377
1.1649401364492136,0.42144282636205216
-0.2911568600766218,0.24388770527707013
-0.3489168701962056,-0.4412830697280007
-0.9003216384461052,-0.7229374469369467
0.6414029383619823,-0.7912290100040308
1.4114075982375724,0.14363681202027706
1.3850282732041859,1.470373862523618
-0.870036226891988,-1.220784599398738
0.37514351372423116,0.662894224304902
0.09950068298286026,-2.3187134091473345
0.09010796344272598,-0.9575498553759116
0.07440633363333468,-0.15952694755667401
-0.8219243239701021,0.5071025312739091
0.08802425640279139,-0.6128552726822435
1.4011331708430017,0.16288927753060115
-0.16776545810068158,0.3100243252120286
-0.5005605038388031,0.026696256319140892
0.6686227320393019,0.47477044524259754
-0.14310721190433637,2.0142449973917653
-0.05437690443140228,2.1126060322747335
0.09413235592336494,-0.8167477799956218
2.192116849555646,-0.7916183389083964
-0.9874363741949046,1.6179632233582544
-0.12956883798801525,-0.3760697275746724
-0.007626007733603799,0.004538025701675748
1.458419542980018,0.13774518831531168
-1.4798012971107566,-1.2057459150023306
-1.393737021322874,-0.9302064721239369
0.07729047862598999,-1.0772971586554316
0.007971873686485862,-0.5055642765280441
0.04951848187659548,1.1980573173343068
1.3476438564978455,0.5970935817641662
-0.34350175732586974,0.19905777436641162
1.1881699419590608,0.482660886076824
-2.929481185562383,2.637682481640899
-1.156584081477697,1.9885423753504488
0.5372000184203359,2.2682059868730096
-0.3300484575304089,0.28922914797988364
0.4725802429532931,-0.6663173278666809
-1.0716832517993276,0.8603728348614369
-1.0958681859443362,-0.16115183659225135
0.8408176996099995,-0.525026562199328
